Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,SalePrice,Lot Shape_ord,Exter Qual_ord,Exter Cond_ord,Bsmt Qual_ord,Bsmt Cond_ord,Bsmt Exposure_ord,BsmtFin Type 1_ord,BsmtFin Type 2_ord,Heating QC_ord,Pool QC_ord,Kitchen Qual_ord,Functional_ord,Fireplace Qu_ord,Garage Qual_ord,Garage Cond_ord,Fence_ord,1st Flr SF + 2nd Flr SF,Lot Area_sqrt,Gr Liv Area_sqrt,1st Flr SF_sqrt,2nd Flr SF_sqrt,Mas Vnr Area_sqrt,Total Bsmt SF_sqrt,Garage Area_sqrt
344,80,RL,75.0,13860,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410.0,Unf,0.0,542.0,1952.0,GasA,Gd,Y,SBrkr,2000,704,0,2704,1.0,0.0,2,1,4,1,Ex,9,Typ,3,TA,Attchd,1972.0,Fin,2.0,538.0,TA,TA,Y,269,111,0,0,0,0,No Feature,MnPrv,No Feature,0,345000.0,4,4,3,4,3,4,6,1,4,0,5,8,3,3,3,3,2704,117.7285012220915,52.0,44.721359549995796,26.5329983228432,0.0,44.181444068749045,23.194827009486403
2152,20,RL,73.0,11927,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,519.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,408.0,GLQ,465.0,683.0,1556.0,GasA,Ex,Y,SBrkr,1592,0,0,1592,0.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2.0,484.0,TA,TA,Y,120,35,0,0,0,0,No Feature,No Feature,No Feature,0,228000.0,4,4,3,4,3,4,4,6,5,0,4,8,3,3,3,0,1592,109.21080532621303,39.89987468652001,39.89987468652001,0.0,22.781571499789035,39.44616584663204,22.0
1752,80,RL,0.0,11950,Pave,No Feature,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,No Feature,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,754,640,0,1394,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2003.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,No Feature,No Feature,No Feature,0,165500.0,3,4,3,4,3,1,1,1,5,0,4,8,3,3,3,0,1394,109.31605554537722,37.33630940518894,27.459060435491963,25.298221281347036,0.0,19.595917942265423,20.0
2637,70,RM,57.0,9906,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,686.0,686.0,GasA,Fa,N,SBrkr,810,518,0,1328,0.0,0.0,1,0,3,1,TA,8,Typ,0,No Feature,Detchd,1940.0,Unf,1.0,210.0,TA,TA,Y,0,172,60,0,0,0,No Feature,No Feature,No Feature,0,107000.0,4,3,3,3,3,1,1,1,2,0,3,8,0,3,3,0,1328,99.52889027814989,36.4417343165772,28.460498941515414,22.759613353482084,0.0,26.19160170741759,14.491376746189438
1000,120,RL,41.0,4923,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1153.0,Unf,0.0,440.0,1593.0,GasA,Ex,Y,SBrkr,1593,0,0,1593,1.0,0.0,1,1,0,1,Ex,5,Typ,1,Gd,Attchd,2001.0,Fin,2.0,682.0,TA,TA,Y,0,120,0,0,224,0,No Feature,No Feature,No Feature,0,286000.0,4,4,3,5,3,3,6,1,5,0,5,8,4,3,3,0,1593,70.16409338115899,39.91240408695021,39.91240408695021,0.0,0.0,39.91240408695021,26.115129714401192
727,30,C (all),60.0,7879,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,495.0,Unf,0.0,225.0,720.0,GasA,TA,N,FuseA,720,0,0,720,0.0,0.0,1,0,2,1,TA,4,Typ,0,No Feature,No Feature,0.0,No Feature,0.0,0.0,No Feature,No Feature,N,0,523,115,0,0,0,No Feature,GdWo,No Feature,0,34900.0,4,3,3,3,3,1,3,1,3,0,3,8,0,0,0,2,720,88.7637313321156,26.832815729997478,26.832815729997478,0.0,0.0,26.832815729997478,0.0
2612,20,RL,66.0,7800,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,312.0,LwQ,600.0,0.0,912.0,GasA,TA,Y,SBrkr,912,0,0,912,0.0,0.0,1,0,2,1,TA,5,Typ,0,No Feature,Attchd,1964.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,No Feature,No Feature,No Feature,0,115000.0,3,3,3,3,3,1,3,2,3,0,3,8,0,3,3,0,912,88.31760866327846,30.199337741083,30.199337741083,0.0,0.0,30.199337741083,16.97056274847714
2422,120,RL,0.0,3196,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1273.0,1273.0,GasA,Ex,Y,SBrkr,1456,0,0,1456,0.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2.0,400.0,TA,TA,Y,143,20,0,0,0,0,No Feature,No Feature,No Feature,0,215000.0,4,4,3,4,3,4,1,1,5,0,4,8,3,3,3,0,1456,56.53317610041028,38.157568056677825,38.157568056677825,0.0,6.324555320336759,35.679125549822544,20.0
752,70,RM,68.0,9928,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Fa,Y,SBrkr,1272,672,0,1944,0.0,0.0,2,0,3,1,TA,8,Min2,0,No Feature,Detchd,1915.0,Unf,1.0,216.0,TA,TA,N,24,28,0,0,0,0,No Feature,No Feature,Shed,400,179900.0,4,3,4,3,3,1,1,1,2,0,3,6,0,3,3,0,1944,99.6393496566492,44.090815370097204,35.66510900025401,25.92296279363144,0.0,25.92296279363144,14.696938456699069
15,120,RL,0.0,6820,Pave,No Feature,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,368.0,BLQ,1120.0,0.0,1488.0,GasA,TA,Y,SBrkr,1502,0,0,1502,1.0,0.0,1,1,1,1,Gd,4,Typ,0,No Feature,Attchd,1985.0,RFn,2.0,528.0,TA,TA,Y,0,54,0,0,140,0,No Feature,No Feature,No Feature,0,212000.0,3,4,3,4,3,3,6,4,3,0,4,8,0,3,3,0,1502,82.58329128825031,38.7556447501522,38.7556447501522,0.0,0.0,38.57460304397182,22.978250586152114
2319,60,RL,50.0,13128,Pave,No Feature,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1074.0,1074.0,GasA,Ex,Y,SBrkr,1074,990,0,2064,0.0,0.0,2,1,4,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,527.0,TA,TA,Y,0,119,0,0,0,0,No Feature,No Feature,No Feature,0,250000.0,3,4,3,4,3,1,1,1,5,0,4,8,4,3,3,0,2064,114.57748469922004,45.43126676640219,32.77193921634788,31.464265445104548,14.696938456699069,32.77193921634788,22.956480566497994
2681,50,RM,52.0,6240,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1042.0,1042.0,GasA,Ex,Y,SBrkr,1042,534,0,1576,0.0,0.0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1928.0,Unf,1.0,225.0,TA,TA,Y,0,0,0,0,0,0,No Feature,No Feature,No Feature,0,149000.0,4,3,3,3,3,1,1,1,5,0,3,8,4,3,3,0,1576,78.99367063252599,39.698866482558415,32.28002478313795,23.108440016582687,0.0,32.28002478313795,15.0
1006,60,RL,0.0,8000,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219.0,Unf,0.0,554.0,773.0,GasA,Gd,Y,SBrkr,773,885,0,1658,1.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1995.0,Fin,2.0,431.0,TA,TA,Y,224,84,0,0,0,0,No Feature,No Feature,No Feature,0,188000.0,4,3,3,4,3,1,6,1,4,0,3,8,3,3,3,0,1658,89.44271909999159,40.718546143004666,27.80287754891569,29.748949561287034,0.0,27.80287754891569,20.760539492026695
2596,30,RL,60.0,10410,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1930,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,713.0,713.0,GasA,Ex,Y,SBrkr,713,0,0,713,0.0,0.0,1,0,2,1,Gd,5,Typ,0,No Feature,Detchd,1936.0,Unf,1.0,371.0,Fa,Fa,N,0,75,161,0,0,0,No Feature,No Feature,No Feature,0,99800.0,4,3,4,3,3,1,1,1,5,0,4,8,0,2,2,0,713,102.02940752547768,26.70205984563738,26.70205984563738,0.0,0.0,26.70205984563738,19.261360284258224
2002,70,RM,60.0,10800,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,718.0,718.0,GasA,Ex,Y,SBrkr,1576,978,0,2554,0.0,0.0,1,1,3,1,TA,8,Typ,0,No Feature,Detchd,1996.0,Unf,2.0,704.0,TA,TA,P,0,48,143,0,0,0,No Feature,No Feature,No Feature,0,159500.0,4,3,4,3,3,1,1,1,5,0,3,8,0,3,3,0,2554,103.92304845413264,50.53711507397311,39.698866482558415,31.272991542223778,0.0,26.795522013948524,26.5329983228432
55,80,RL,67.0,13300,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,326.0,Unf,0.0,58.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,1374,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,No Feature,No Feature,No Feature,0,184500.0,3,4,3,4,3,1,6,1,5,0,4,8,4,3,3,0,1374,115.32562594670796,37.067505985701274,27.27636339397171,25.099800796022265,0.0,19.595917942265423,20.0
2104,60,RL,69.0,9588,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1482.0,1482.0,GasA,Ex,Y,SBrkr,1482,1092,0,2574,0.0,0.0,2,1,3,1,Ex,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3.0,868.0,TA,TA,Y,0,148,0,0,0,0,No Feature,No Feature,No Feature,0,276000.0,3,4,3,5,3,1,1,1,5,0,5,8,4,3,3,0,2574,97.91833331914918,50.73460357586329,38.49675310984031,33.04542328371661,16.431676725154983,38.49675310984031,29.46183972531247
1682,160,RL,24.0,2308,Pave,No Feature,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,556.0,Unf,0.0,248.0,804.0,GasA,TA,Y,SBrkr,804,744,0,1548,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Detchd,1976.0,Unf,2.0,440.0,TA,TA,Y,48,0,0,0,0,0,No Feature,No Feature,No Feature,0,155000.0,4,3,3,4,3,1,5,1,3,0,4,8,3,3,3,0,1548,48.041648597857254,39.344631145812,28.35489375751565,27.27636339397171,0.0,28.35489375751565,20.97617696340303
977,20,RL,83.0,13383,Pave,No Feature,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1969,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,BLQ,594.0,Unf,0.0,594.0,1188.0,GasA,Ex,Y,SBrkr,1404,0,0,1404,0.0,0.0,2,0,3,1,TA,7,Typ,1,Po,Attchd,1969.0,Unf,2.0,504.0,TA,TA,Y,0,16,0,0,0,0,No Feature,No Feature,No Feature,0,160000.0,3,3,3,3,3,1,4,1,5,0,3,8,1,3,3,0,1404,115.68491690795304,37.469987990390386,37.469987990390386,0.0,13.2664991614216,34.46737587922817,22.44994432064365
2548,60,RL,85.0,9350,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,360.0,Unf,0.0,360.0,720.0,GasA,Gd,Y,SBrkr,720,720,0,1440,0.0,0.0,1,1,4,1,TA,7,Typ,1,Po,Attchd,1964.0,Fin,2.0,480.0,TA,TA,Y,0,32,240,0,0,0,No Feature,No Feature,No Feature,0,157500.0,4,3,3,3,3,1,5,1,4,0,3,8,1,3,3,0,1440,96.69539802906858,37.94733192202055,26.832815729997478,26.832815729997478,0.0,26.832815729997478,21.908902300206645
340,20,RL,76.0,9892,Pave,No Feature,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,Gd,GLQ,1341.0,LwQ,284.0,54.0,1679.0,GasA,Ex,Y,SBrkr,1803,0,0,1803,1.0,1.0,2,1,3,1,Gd,6,Typ,2,TA,Attchd,1994.0,Unf,2.0,482.0,TA,TA,Y,129,64,222,0,0,0,No Feature,GdWo,No Feature,0,285000.0,4,4,4,4,4,4,6,2,5,0,4,8,3,3,3,2,1803,99.45853407325085,42.46174749112429,42.46174749112429,0.0,0.0,40.97560249709576,21.95449840010015
1487,90,RL,67.0,8777,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1084.0,Unf,0.0,188.0,1272.0,GasA,Gd,Y,SBrkr,1272,928,0,2200,2.0,0.0,2,2,4,2,TA,9,Typ,0,No Feature,No Feature,0.0,No Feature,0.0,0.0,No Feature,No Feature,N,0,70,0,0,0,0,No Feature,GdPrv,No Feature,0,145900.0,4,3,3,3,3,1,5,1,4,0,3,8,0,0,0,4,2200,93.68564457802486,46.9041575982343,35.66510900025401,30.463092423455635,0.0,35.66510900025401,0.0
1423,80,RL,85.0,10541,Pave,No Feature,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,Y,SBrkr,1302,735,0,2037,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1996.0,Fin,2.0,472.0,TA,TA,Y,100,33,0,0,0,0,No Feature,No Feature,No Feature,0,229000.0,3,4,3,4,3,3,1,1,5,0,4,8,3,3,3,0,2037,102.66937225872184,45.13313638558703,36.08323710533743,27.110883423451916,0.0,25.92296279363144,21.72556098240043
1342,20,RM,99.0,5940,Pave,No Feature,IR1,Lvl,AllPub,FR3,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1946,1950,Gable,CompShg,MetalSd,CBlock,None,0.0,TA,TA,PConc,No Feature,No Feature,No Feature,No Feature,0.0,No Feature,0.0,0.0,0.0,GasA,TA,Y,FuseA,896,0,0,896,0.0,0.0,1,0,2,1,TA,4,Typ,0,No Feature,Detchd,1946.0,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,No Feature,MnPrv,No Feature,0,79000.0,3,3,3,0,0,0,0,0,3,0,3,8,0,3,3,3,896,77.07139547199077,29.93325909419153,29.93325909419153,0.0,0.0,0.0,16.73320053068151
1949,50,RL,60.0,10284,Pave,No Feature,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1925,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,1030.0,LwQ,66.0,55.0,1151.0,GasA,Ex,Y,SBrkr,845,436,0,1281,1.0,0.0,2,0,1,1,TA,6,Mod,0,No Feature,Detchd,1978.0,Unf,2.0,580.0,TA,TA,Y,0,0,0,0,0,0,No Feature,No Feature,No Feature,0,128500.0,4,3,3,3,3,2,5,2,5,0,3,5,0,3,3,0,1281,101.41005867269774,35.79106033634656,29.068883707497267,20.8806130178211,0.0,33.926390907374746,24.08318915758459
2444,60,RL,84.0,9660,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,Gd,TA,PConc,Gd,TA,No,GLQ,791.0,Unf,0.0,253.0,1044.0,GasA,Ex,Y,SBrkr,1079,897,0,1976,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Ex,Attchd,1998.0,Fin,3.0,885.0,TA,TA,Y,210,31,0,0,0,0,No Feature,No Feature,No Feature,0,286000.0,3,4,3,4,3,1,6,1,5,0,4,8,5,3,3,0,1976,98.28529900244492,44.45222154178574,32.848135411313685,29.949958263743873,15.556349186104045,32.31098884280702,29.748949561287034
345,60,RL,88.0,10179,Pave,No Feature,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,847.0,Unf,0.0,98.0,945.0,GasA,Ex,Y,SBrkr,945,663,0,1608,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1997.0,Fin,2.0,470.0,TA,TA,Y,252,30,0,0,0,0,No Feature,No Feature,No Feature,0,189500.0,3,3,3,4,3,1,5,1,5,0,3,8,3,3,3,0,1608,100.89103032480142,40.099875311526844,30.740852297878796,25.748786379167466,0.0,30.740852297878796,21.6794833886788
650,20,RL,75.0,9533,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,140.0,TA,TA,Slab,No Feature,No Feature,No Feature,No Feature,0.0,No Feature,0.0,0.0,0.0,GasA,TA,Y,FuseA,1210,0,0,1210,0.0,0.0,1,1,2,1,TA,7,Typ,0,No Feature,Attchd,1953.0,Fin,1.0,616.0,TA,TA,Y,208,0,100,0,0,0,No Feature,MnPrv,No Feature,0,102900.0,4,3,3,0,0,0,0,0,3,0,3,8,0,3,3,3,1210,97.63708311906906,34.785054261852174,34.785054261852174,0.0,11.832159566199232,0.0,24.819347291981714
192,50,RM,53.0,5830,Pave,No Feature,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,1950,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,788.0,Unf,0.0,200.0,988.0,GasA,Ex,Y,SBrkr,1030,582,0,1612,0.0,0.0,1,1,3,1,TA,7,Typ,0,No Feature,Detchd,1950.0,Unf,1.0,363.0,TA,TA,Y,0,0,0,0,0,0,No Feature,MnPrv,No Feature,0,128500.0,4,3,4,3,3,1,3,1,5,0,3,8,0,3,3,3,1612,76.3544366752843,40.149719799769464,32.09361307176243,24.124676163629637,0.0,31.432467291003423,19.05255888325765
1945,50,RL,0.0,12099,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,6,1953,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,198.0,Unf,0.0,1018.0,1216.0,GasA,Ex,Y,SBrkr,1216,0,512,1728,1.0,0.0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,1953.0,Unf,1.0,371.0,TA,TA,Y,200,0,0,0,0,0,No Feature,GdWo,No Feature,0,156000.0,3,3,3,3,2,1,2,1,5,0,3,8,4,3,3,2,1216,109.99545445153632,41.569219381653056,34.87119154832539,0.0,0.0,34.87119154832539,19.261360284258224
2277,60,RL,88.0,12665,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,Gd,TA,PConc,Gd,Gd,Gd,Unf,0.0,Unf,0.0,1094.0,1094.0,GasA,Ex,Y,SBrkr,1133,1349,0,2482,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,642.0,TA,TA,Y,144,39,0,0,0,0,No Feature,No Feature,No Feature,0,281213.0,3,4,3,4,4,4,1,1,5,0,4,8,4,3,3,0,2482,112.53888216967503,49.8196748283246,33.66006535941367,36.72873534441391,15.652475842498529,33.075670817082454,25.337718918639855
1266,20,RL,313.0,27650,Pave,No Feature,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,425.0,Unf,0.0,160.0,585.0,GasA,Ex,Y,SBrkr,2069,0,0,2069,1.0,0.0,2,0,4,1,Gd,9,Typ,1,Gd,Attchd,1960.0,RFn,2.0,505.0,TA,TA,Y,0,0,0,0,0,0,No Feature,No Feature,No Feature,0,242000.0,2,3,3,4,3,4,6,1,5,0,4,8,4,3,3,0,2069,166.2828914831589,45.48626166217664,45.48626166217664,0.0,0.0,24.186773244895647,22.47220505424423
674,20,RL,0.0,17600,Pave,No Feature,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,TA,TA,CBlock,TA,TA,No,BLQ,1270.0,Unf,0.0,208.0,1478.0,GasA,Ex,Y,FuseA,1478,0,0,1478,1.0,0.0,2,0,3,1,TA,6,Typ,2,Gd,Attchd,1960.0,Unf,2.0,498.0,TA,TA,Y,0,40,0,0,0,0,No Feature,No Feature,No Feature,0,157500.0,3,3,3,3,3,1,4,1,5,0,3,8,4,3,3,0,1478,132.664991614216,38.44476557348217,38.44476557348217,0.0,5.477225575051661,38.44476557348217,22.315913604421397
2823,60,RL,62.0,7162,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Hip,CompShg,HdBoard,Stucco,BrkFace,190.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,796.0,796.0,GasA,Ex,Y,SBrkr,806,918,0,1724,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,616.0,TA,TA,Y,168,57,0,0,0,0,No Feature,No Feature,No Feature,0,196500.0,4,4,3,4,3,1,1,1,5,0,4,8,4,3,3,0,1724,84.62860036654276,41.52107898405339,28.39013913315678,30.298514815086232,13.784048752090222,28.21347195933177,24.819347291981714
2772,20,RL,0.0,8685,Pave,No Feature,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,846.0,Unf,0.0,579.0,1425.0,GasA,Ex,Y,SBrkr,1425,0,0,1425,1.0,0.0,2,0,3,1,TA,5,Typ,0,No Feature,Attchd,1998.0,RFn,2.0,591.0,TA,TA,Y,0,130,0,0,0,0,No Feature,No Feature,No Feature,0,193000.0,3,3,3,4,3,2,6,1,5,0,3,8,0,3,3,0,1425,93.1933474020544,37.749172176353746,37.749172176353746,0.0,0.0,37.749172176353746,24.310491562286437
2015,50,RM,52.0,6240,Pave,No Feature,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1939,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,48.0,Unf,0.0,624.0,672.0,GasA,Ex,Y,SBrkr,899,423,0,1322,1.0,0.0,1,0,4,1,TA,7,Typ,0,No Feature,Detchd,1939.0,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,No Feature,MnPrv,No Feature,0,132000.0,4,3,4,3,3,1,3,1,5,0,3,8,0,3,3,3,1322,78.99367063252599,36.359317925395686,29.9833287011299,20.566963801203133,0.0,25.92296279363144,16.73320053068151
